incident_id,timestamp,customer_id,session_id,device_type,traffic_source,country,region,customer_segment,order_value,currency,payment_method,card_network,payment_attempt_number,payment_failure_reason,friction_type,baseline_conversion_probability,predicted_probability,model_confidence,treatment_group,intervention_type,discount_percent,discount_amount,expected_net_income,intervention_cost,recovered,recovered_gmv,incremental_gmv,revenue_saved,time_to_recovery_seconds,model_version,experiment_id
CHK_008235,2026-08-21T20:10:55Z,CUST_000137,SES_87528953,desktop,organic,IN,TG,high_value,39700.0,INR,upi,None,1,authentication_failure,technical,0.081,0.348,0.9,treatment,payment_retry,0.0,0.0,4852.11,20.0,0,0.0,0.0,-20.0,,v4.3.0-prod,EXP_003
CHK_008236,2026-08-21T20:11:07Z,CUST_001509,SES_11055714,mobile,social,IN,GJ,price_sensitive,750.0,INR,upi,None,1,customer_abandonment,price,0.024,0.47,0.84,treatment,4_percent_discount,0.04,30.0,103.37,25.0,1,720.0,681.62,230.0,280,v4.3.0-prod,EXP_003
CHK_008237,2026-08-21T20:12:27Z,CUST_001982,SES_29113885,mobile,direct,IN,KA,returning,6400.0,INR,upi,None,2,customer_abandonment,price,0.08,0.5,0.87,treatment,8_percent_discount,0.08,512.0,943.19,25.0,0,0.0,0.0,-25.0,,v4.3.0-prod,EXP_003
CHK_008238,2026-08-21T20:16:29Z,CUST_003926,SES_95065916,mobile,organic,IN,GJ,new,12600.0,INR,bnpl,None,1,customer_abandonment,price,0.027,0.416,0.8,treatment,6_percent_discount,0.06,756.0,2428.14,25.0,1,11844.0,11065.33,4007.0,164,v4.3.0-prod,EXP_003
CHK_008239,2026-08-21T20:16:43Z,CUST_001950,SES_58337040,mobile,organic,IN,MH,returning,19200.0,INR,upi,None,2,technical_error,technical,0.088,0.373,0.94,treatment,payment_retry,0.0,0.0,2492.19,20.0,0,0.0,0.0,-20.0,,v4.3.0-prod,EXP_003
CHK_008240,2026-08-21T20:22:20Z,CUST_004851,SES_80173711,desktop,organic,IN,MH,new,2100.0,INR,upi,None,1,insufficient_funds,payment,0.016,0.341,0.96,treatment,alternative_payment,0.0,0.0,373.18,20.0,1,2100.0,1995.0,778.0,378,v4.3.0-prod,EXP_003
CHK_008241,2026-08-21T20:24:27Z,CUST_000932,SES_39499872,mobile,referral,IN,KA,new,4350.0,INR,upi,None,1,customer_abandonment,price,0.027,0.373,0.83,treatment,6_percent_discount,0.06,261.0,647.64,25.0,0,0.0,0.0,-25.0,,v4.3.0-prod,EXP_003
CHK_008242,2026-08-21T20:41:59Z,CUST_000991,SES_97840473,mobile,email,IN,TN,returning,5900.0,INR,upi,None,2,customer_abandonment,price,0.08,0.414,0.84,treatment,6_percent_discount,0.06,354.0,966.19,25.0,0,0.0,0.0,-25.0,,v4.3.0-prod,EXP_003
CHK_008243,2026-08-21T20:43:17Z,CUST_004035,SES_92938904,desktop,organic,IN,MH,returning,14800.0,INR,credit_card,Visa,3,authentication_failure,technical,0.088,0.247,0.85,treatment,payment_retry,0.0,0.0,1765.23,20.0,0,0.0,0.0,-20.0,,v4.3.0-prod,EXP_003
CHK_008244,2026-08-21T20:49:33Z,CUST_000765,SES_58501545,mobile,organic,IN,KA,new,1350.0,INR,debit_card,RuPay,1,authentication_failure,technical,0.04,0.314,0.85,treatment,payment_retry,0.0,0.0,155.42,20.0,0,0.0,0.0,-20.0,,v4.3.0-prod,EXP_003
CHK_008245,2026-08-21T20:50:40Z,CUST_001944,SES_62327836,desktop,organic,IN,KA,returning,3850.0,INR,credit_card,Visa,1,customer_abandonment,price,0.078,0.303,0.74,treatment,personalized_offer,0.0,0.0,507.39,10.0,0,0.0,0.0,-10.0,,v4.3.0-prod,EXP_003
CHK_008246,2026-08-21T20:52:05Z,CUST_001111,SES_45239410,mobile,paid_search,IN,DL,returning,950.0,INR,upi,None,1,technical_error,technical,0.08,0.28,0.88,treatment,payment_retry,0.0,0.0,107.44,20.0,1,950.0,691.86,341.0,895,v4.3.0-prod,EXP_003
CHK_008247,2026-08-21T20:53:13Z,CUST_000382,SES_98394531,mobile,organic,IN,KA,returning,6550.0,INR,credit_card,Visa,1,customer_abandonment,price,0.072,0.431,0.82,treatment,6_percent_discount,0.06,393.0,1019.44,25.0,0,0.0,0.0,-25.0,,v4.3.0-prod,EXP_003
CHK_008248,2026-08-21T20:54:17Z,CUST_001654,SES_17895662,desktop,organic,IN,UP,returning,9000.0,INR,wallet,None,1,authentication_failure,technical,0.088,0.354,0.94,treatment,payment_retry,0.0,0.0,1207.18,20.0,1,9000.0,6355.61,3400.0,246,v4.3.0-prod,EXP_003
CHK_008249,2026-08-21T21:05:08Z,CUST_000771,SES_21749393,desktop,paid_search,IN,MH,new,10200.0,INR,credit_card,Visa,2,customer_abandonment,price,0.041,0.472,0.88,treatment,6_percent_discount,0.06,612.0,1562.1,25.0,1,9588.0,8659.26,3239.0,360,v4.3.0-prod,EXP_003
CHK_008250,2026-08-21T21:11:19Z,CUST_000593,SES_69675564,mobile,paid_search,IN,TN,new,3050.0,INR,bnpl,None,1,customer_abandonment,price,0.027,0.41,0.86,treatment,6_percent_discount,0.06,183.0,512.11,25.0,0,0.0,0.0,-25.0,,v4.3.0-prod,EXP_003
CHK_008251,2026-08-21T21:11:41Z,CUST_000064,SES_75844455,mobile,organic,IN,UP,high_value,47900.0,INR,wallet,None,1,customer_abandonment,price,0.062,0.31,0.78,treatment,personalized_offer,0.0,0.0,6307.68,10.0,0,0.0,0.0,-10.0,,v4.3.0-prod,EXP_003
CHK_008252,2026-08-21T21:15:03Z,CUST_001697,SES_74251396,mobile,email,IN,DL,new,1950.0,INR,wallet,None,1,customer_abandonment,price,0.027,0.031,0.79,control,none,0.0,0.0,0.0,0.0,0,0.0,0.0,-0.0,,v4.3.0-prod,EXP_003
CHK_008253,2026-08-21T21:20:19Z,CUST_000914,SES_29346720,mobile,organic,IN,KA,returning,3650.0,INR,wallet,None,1,technical_error,technical,0.08,0.28,0.84,treatment,payment_retry,0.0,0.0,508.65,20.0,0,0.0,0.0,-20.0,,v4.3.0-prod,EXP_003
CHK_008254,2026-08-21T21:22:05Z,CUST_000599,SES_57172171,tablet,direct,IN,GJ,returning,5250.0,INR,net_banking,None,1,customer_abandonment,price,0.076,0.305,0.78,treatment,personalized_offer,0.0,0.0,741.51,10.0,1,5250.0,4059.1,1985.0,83,v4.3.0-prod,EXP_003
CHK_008255,2026-08-21T21:22:37Z,CUST_001066,SES_45327082,mobile,direct,IN,GJ,high_value,54300.0,INR,upi,None,1,customer_abandonment,price,0.062,0.297,0.83,treatment,2_percent_discount,0.02,1086.0,8022.8,25.0,1,53214.0,42693.94,19523.0,216,v4.3.0-prod,EXP_003
CHK_008256,2026-08-21T21:23:20Z,CUST_000361,SES_51160693,mobile,direct,IN,MH,returning,3250.0,INR,upi,None,1,authentication_failure,technical,0.085,0.261,0.88,treatment,payment_retry,0.0,0.0,385.86,20.0,0,0.0,0.0,-20.0,,v4.3.0-prod,EXP_003
CHK_008257,2026-08-21T21:34:43Z,CUST_000210,SES_22561614,mobile,direct,IN,UP,new,3650.0,INR,upi,None,2,insufficient_funds,payment,0.018,0.327,0.82,treatment,alternative_payment,0.0,0.0,572.99,20.0,0,0.0,0.0,-20.0,,v4.3.0-prod,EXP_003
CHK_008258,2026-08-21T21:37:42Z,CUST_003042,SES_68002525,mobile,email,IN,TN,returning,2250.0,INR,credit_card,RuPay,1,customer_abandonment,price,0.072,0.413,0.84,treatment,6_percent_discount,0.06,135.0,343.45,25.0,0,0.0,0.0,-25.0,,v4.3.0-prod,EXP_003
CHK_008259,2026-08-21T21:39:46Z,CUST_000772,SES_49535916,mobile,direct,IN,TN,returning,5300.0,INR,wallet,None,1,technical_error,technical,0.08,0.327,0.92,treatment,payment_retry,0.0,0.0,683.82,20.0,0,0.0,0.0,-20.0,,v4.3.0-prod,EXP_003
CHK_008260,2026-08-21T21:46:20Z,CUST_002971,SES_51963600,desktop,social,IN,DL,price_sensitive,2800.0,INR,upi,None,1,customer_abandonment,price,0.03,0.392,0.86,treatment,4_percent_discount,0.04,112.0,438.74,25.0,1,2688.0,2479.18,927.0,214,v4.3.0-prod,EXP_003
CHK_008261,2026-08-21T21:47:19Z,CUST_000777,SES_32062941,desktop,referral,IN,GJ,new,11900.0,INR,credit_card,Visa,1,authentication_failure,technical,0.046,0.217,0.85,treatment,alternative_payment,0.0,0.0,1293.8,20.0,0,0.0,0.0,-20.0,,v4.3.0-prod,EXP_003
CHK_008262,2026-08-21T21:50:29Z,CUST_000937,SES_64137172,mobile,referral,IN,DL,new,4900.0,INR,wallet,None,1,technical_error,technical,0.035,0.171,0.93,treatment,alternative_payment,0.0,0.0,562.23,20.0,0,0.0,0.0,-20.0,,v4.3.0-prod,EXP_003
CHK_008263,2026-08-21T21:51:31Z,CUST_001314,SES_90530973,mobile,direct,IN,DL,new,3650.0,INR,credit_card,Amex,3,authentication_failure,technical,0.048,0.234,0.89,treatment,payment_retry,0.0,0.0,482.63,20.0,1,3650.0,2997.42,1367.0,143,v4.3.0-prod,EXP_003
CHK_008264,2026-08-21T21:52:43Z,CUST_001084,SES_81767334,desktop,paid_search,IN,DL,price_sensitive,2700.0,INR,upi,None,1,authentication_failure,technical,0.043,0.237,0.89,treatment,payment_retry,0.0,0.0,333.93,20.0,0,0.0,0.0,-20.0,,v4.3.0-prod,EXP_003
CHK_008265,2026-08-21T22:03:07Z,CUST_001235,SES_58894715,tablet,organic,IN,TG,returning,6550.0,INR,upi,None,1,authentication_failure,technical,0.088,0.269,0.84,treatment,payment_retry,0.0,0.0,942.15,20.0,0,0.0,0.0,-20.0,,v4.3.0-prod,EXP_003
CHK_008266,2026-08-21T22:08:13Z,CUST_001412,SES_28812936,mobile,social,IN,TN,new,5550.0,INR,net_banking,None,1,technical_error,technical,0.035,0.281,0.9,treatment,payment_retry,0.0,0.0,763.82,20.0,0,0.0,0.0,-20.0,,v4.3.0-prod,EXP_003
CHK_008267,2026-08-21T22:10:06Z,CUST_001576,SES_94076780,desktop,paid_search,IN,GJ,new,3800.0,INR,upi,None,1,customer_abandonment,price,0.033,0.26,0.79,treatment,personalized_offer,0.0,0.0,452.08,10.0,1,3800.0,3290.31,1434.0,174,v4.3.0-prod,EXP_003
CHK_008268,2026-08-21T22:19:18Z,CUST_001537,SES_71306281,mobile,paid_search,IN,MH,returning,11700.0,INR,debit_card,RuPay,2,expired_card,payment,0.068,0.427,0.95,treatment,personalized_offer,0.0,0.0,1703.15,10.0,0,0.0,0.0,-10.0,,v4.3.0-prod,EXP_003
CHK_008269,2026-08-21T22:19:37Z,CUST_000316,SES_81378662,desktop,paid_search,IN,TN,new,2600.0,INR,upi,None,1,technical_error,technical,0.041,0.294,0.9,treatment,payment_retry,0.0,0.0,325.59,20.0,0,0.0,0.0,-20.0,,v4.3.0-prod,EXP_003
CHK_008270,2026-08-21T22:21:00Z,CUST_004953,SES_40463043,mobile,organic,IN,WB,returning,8250.0,INR,net_banking,None,2,customer_abandonment,price,0.08,0.391,0.81,treatment,6_percent_discount,0.06,495.0,1292.08,25.0,0,0.0,0.0,-25.0,,v4.3.0-prod,EXP_003
CHK_008271,2026-08-21T22:25:02Z,CUST_000567,SES_47375614,tablet,direct,IN,DL,new,12900.0,INR,credit_card,Visa,1,expired_card,payment,0.019,0.157,0.89,treatment,personalized_offer,0.0,0.0,1864.25,10.0,0,0.0,0.0,-10.0,,v4.3.0-prod,EXP_003
CHK_008272,2026-08-21T22:33:59Z,CUST_000080,SES_41046545,desktop,social,IN,MH,price_sensitive,4000.0,INR,debit_card,Visa,1,expired_card,payment,0.018,0.223,0.95,treatment,urgency_message,0.0,0.0,514.37,10.0,0,0.0,0.0,-10.0,,v4.3.0-prod,EXP_003
CHK_008273,2026-08-21T22:35:10Z,CUST_002264,SES_58291126,mobile,organic,IN,UP,new,1550.0,INR,wallet,None,2,customer_abandonment,price,0.035,0.383,0.84,treatment,6_percent_discount,0.06,93.0,234.56,25.0,1,1457.0,1335.3,471.0,217,v4.3.0-prod,EXP_003
CHK_008274,2026-08-21T22:35:36Z,CUST_001375,SES_70245900,mobile,organic,IN,GJ,new,4950.0,INR,credit_card,Visa,1,bank_decline,payment,0.012,0.297,0.88,treatment,alternative_payment,0.0,0.0,726.37,20.0,0,0.0,0.0,-20.0,,v4.3.0-prod,EXP_003
CHK_008275,2026-08-21T22:42:00Z,CUST_001288,SES_34302421,mobile,paid_search,IN,MH,price_sensitive,2250.0,INR,debit_card,Mastercard,1,authentication_failure,technical,0.037,0.298,0.91,treatment,payment_retry,0.0,0.0,279.91,20.0,0,0.0,0.0,-20.0,,v4.3.0-prod,EXP_003
CHK_008276,2026-08-21T22:43:29Z,CUST_000658,SES_93698152,desktop,paid_search,IN,GJ,new,5550.0,INR,upi,None,1,insufficient_funds,payment,0.016,0.207,0.94,treatment,payment_retry,0.0,0.0,755.44,20.0,0,0.0,0.0,-20.0,,v4.3.0-prod,EXP_003
CHK_008277,2026-08-21T22:43:51Z,CUST_001831,SES_64880103,mobile,paid_search,IN,MH,new,1550.0,INR,upi,None,1,customer_abandonment,price,0.027,0.4,0.85,treatment,2_percent_discount,0.02,31.0,256.02,25.0,1,1519.0,1398.04,533.0,342,v4.3.0-prod,EXP_003
CHK_008278,2026-08-21T22:46:36Z,CUST_003079,SES_18844644,desktop,referral,IN,KA,new,6250.0,INR,upi,None,3,authentication_failure,technical,0.054,0.047,0.95,control,none,0.0,0.0,0.0,0.0,1,6250.0,0.0,2375.0,138,v4.3.0-prod,EXP_003
CHK_008279,2026-08-21T22:48:25Z,CUST_002893,SES_26842335,mobile,paid_search,IN,DL,new,14800.0,INR,credit_card,Mastercard,2,customer_abandonment,price,0.035,0.273,0.77,treatment,personalized_offer,0.0,0.0,2188.98,10.0,1,14800.0,12729.98,5614.0,78,v4.3.0-prod,EXP_003
CHK_008280,2026-08-21T22:48:44Z,CUST_001197,SES_67336216,tablet,organic,IN,UP,high_value,57000.0,INR,upi,None,2,customer_abandonment,price,0.074,0.369,0.78,treatment,personalized_offer,0.0,0.0,9048.62,10.0,0,0.0,0.0,-10.0,,v4.3.0-prod,EXP_003
CHK_008281,2026-08-21T22:55:04Z,CUST_003096,SES_10313120,desktop,paid_search,IN,MH,new,1700.0,INR,net_banking,None,1,customer_abandonment,price,0.033,0.202,0.87,treatment,urgency_message,0.0,0.0,248.74,10.0,0,0.0,0.0,-10.0,,v4.3.0-prod,EXP_003
CHK_008282,2026-08-21T22:58:09Z,CUST_001830,SES_43721401,desktop,referral,IN,MH,new,1150.0,INR,credit_card,Visa,1,authentication_failure,technical,0.046,0.233,0.85,treatment,payment_retry,0.0,0.0,144.38,20.0,0,0.0,0.0,-20.0,,v4.3.0-prod,EXP_003
CHK_008283,2026-08-22T00:40:30Z,CUST_001556,SES_85510262,mobile,paid_search,IN,TG,new,6100.0,INR,upi,None,1,customer_abandonment,price,0.027,0.329,0.82,treatment,2_percent_discount,0.02,122.0,980.78,25.0,0,0.0,0.0,-25.0,,v4.3.0-prod,EXP_003
CHK_008284,2026-08-22T00:49:44Z,CUST_001502,SES_88081463,desktop,organic,IN,TN,new,3150.0,INR,wallet,None,1,insufficient_funds,payment,0.016,0.266,0.85,treatment,alternative_payment,0.0,0.0,451.95,20.0,1,3150.0,2947.8,1177.0,111,v4.3.0-prod,EXP_003
CHK_008285,2026-08-22T01:01:25Z,CUST_000562,SES_41181714,desktop,organic,IN,KA,new,1950.0,INR,net_banking,None,1,insufficient_funds,payment,0.016,0.205,0.89,treatment,alternative_payment,0.0,0.0,268.84,20.0,0,0.0,0.0,-20.0,,v4.3.0-prod,EXP_003
CHK_008286,2026-08-22T01:40:10Z,CUST_003429,SES_57471475,tablet,paid_search,IN,MH,new,5300.0,INR,upi,None,1,customer_abandonment,price,0.031,0.273,0.77,treatment,personalized_offer,0.0,0.0,643.32,10.0,0,0.0,0.0,-10.0,,v4.3.0-prod,EXP_003
CHK_008287,2026-08-22T01:43:40Z,CUST_001161,SES_83975366,desktop,organic,IN,KA,new,1250.0,INR,debit_card,RuPay,1,bank_decline,payment,0.016,0.308,0.84,treatment,alternative_payment,0.0,0.0,186.46,20.0,1,1250.0,1187.5,455.0,895,v4.3.0-prod,EXP_003
CHK_008288,2026-08-22T01:44:30Z,CUST_000757,SES_84317440,mobile,social,IN,DL,new,2150.0,INR,credit_card,Mastercard,1,bank_decline,payment,0.012,0.285,0.84,treatment,alternative_payment,0.0,0.0,320.35,20.0,0,0.0,0.0,-20.0,,v4.3.0-prod,EXP_003
CHK_008289,2026-08-22T03:04:25Z,CUST_001640,SES_22434521,desktop,paid_search,IN,MH,new,3250.0,INR,bnpl,None,1,customer_abandonment,price,0.033,0.305,0.8,treatment,4_percent_discount,0.04,130.0,543.68,25.0,1,3120.0,2805.29,1080.0,605,v4.3.0-prod,EXP_003
CHK_008290,2026-08-22T06:11:29Z,CUST_001135,SES_23720082,desktop,email,IN,TN,new,5250.0,INR,credit_card,RuPay,1,customer_abandonment,price,0.033,0.309,0.75,treatment,personalized_offer,0.0,0.0,760.6,10.0,0,0.0,0.0,-10.0,,v4.3.0-prod,EXP_003
CHK_008291,2026-08-22T06:16:32Z,CUST_000932,SES_24927723,mobile,organic,IN,KA,new,3700.0,INR,upi,None,2,authentication_failure,technical,0.048,0.055,0.86,control,none,0.0,0.0,0.0,0.0,0,0.0,0.0,-0.0,,v4.3.0-prod,EXP_003
CHK_008292,2026-08-22T06:41:39Z,CUST_000013,SES_40679294,mobile,direct,IN,DL,new,750.0,INR,bnpl,None,1,customer_abandonment,price,0.027,0.194,0.77,treatment,urgency_message,0.0,0.0,94.77,10.0,0,0.0,0.0,-10.0,,v4.3.0-prod,EXP_003
CHK_008293,2026-08-22T07:05:05Z,CUST_000962,SES_38387235,mobile,paid_search,IN,TG,price_sensitive,3200.0,INR,upi,None,1,authentication_failure,technical,0.037,0.251,0.95,treatment,personalized_offer,0.0,0.0,367.2,10.0,1,3200.0,2611.56,1206.0,116,v4.3.0-prod,EXP_003
CHK_008294,2026-08-22T07:15:57Z,CUST_001370,SES_97574646,mobile,social,IN,MH,new,2000.0,INR,upi,None,1,customer_abandonment,price,0.027,0.221,0.79,treatment,personalized_offer,0.0,0.0,263.4,10.0,1,2000.0,1792.37,750.0,54,v4.3.0-prod,EXP_003
CHK_008295,2026-08-22T07:29:51Z,CUST_002264,SES_88739260,mobile,direct,IN,UP,new,2550.0,INR,bnpl,None,1,technical_error,technical,0.035,0.208,0.89,treatment,alternative_payment,0.0,0.0,352.95,20.0,0,0.0,0.0,-20.0,,v4.3.0-prod,EXP_003
CHK_008296,2026-08-22T07:31:07Z,CUST_003672,SES_91451411,mobile,email,IN,GJ,returning,3750.0,INR,upi,None,1,authentication_failure,technical,0.085,0.245,0.83,treatment,payment_retry,0.0,0.0,443.23,20.0,0,0.0,0.0,-20.0,,v4.3.0-prod,EXP_003
CHK_008297,2026-08-22T08:21:15Z,CUST_002173,SES_93506222,desktop,email,IN,DL,returning,1350.0,INR,net_banking,None,1,customer_abandonment,price,0.078,0.1,0.83,control,none,0.0,0.0,0.0,0.0,0,0.0,0.0,-0.0,,v4.3.0-prod,EXP_003
CHK_008298,2026-08-22T09:17:36Z,CUST_004259,SES_13545743,desktop,direct,IN,GJ,returning,5150.0,INR,credit_card,Visa,1,authentication_failure,technical,0.088,0.292,0.82,treatment,payment_retry,0.0,0.0,711.72,20.0,0,0.0,0.0,-20.0,,v4.3.0-prod,EXP_003
CHK_008299,2026-08-22T09:41:12Z,CUST_000357,SES_44279774,mobile,social,IN,MH,price_sensitive,1250.0,INR,net_banking,None,2,customer_abandonment,price,0.032,0.292,0.75,treatment,personalized_offer,0.0,0.0,142.67,10.0,0,0.0,0.0,-10.0,,v4.3.0-prod,EXP_003
CHK_008300,2026-08-22T09:48:49Z,CUST_001610,SES_41329345,mobile,social,IN,TN,new,1000.0,INR,upi,None,2,customer_abandonment,price,0.035,0.276,0.78,treatment,urgency_message,0.0,0.0,138.53,10.0,1,1000.0,860.03,370.0,209,v4.3.0-prod,EXP_003
CHK_008301,2026-08-22T10:01:02Z,CUST_004323,SES_58054286,mobile,organic,IN,UP,high_value,16400.0,INR,debit_card,RuPay,1,insufficient_funds,payment,0.045,0.416,0.91,treatment,alternative_payment,0.0,0.0,2366.49,20.0,1,16400.0,14207.9,6212.0,142,v4.3.0-prod,EXP_003
CHK_008302,2026-08-22T10:13:47Z,CUST_004132,SES_36911260,desktop,social,IN,WB,new,1550.0,INR,debit_card,RuPay,1,customer_abandonment,price,0.033,0.341,0.83,treatment,4_percent_discount,0.04,62.0,255.18,25.0,0,0.0,0.0,-25.0,,v4.3.0-prod,EXP_003
CHK_008303,2026-08-22T10:29:09Z,CUST_002234,SES_52849361,desktop,direct,IN,TN,returning,4450.0,INR,credit_card,Mastercard,1,customer_abandonment,price,0.078,0.321,0.76,treatment,personalized_offer,0.0,0.0,628.61,10.0,1,4450.0,3432.46,1681.0,208,v4.3.0-prod,EXP_003
CHK_008304,2026-08-22T10:30:34Z,CUST_001098,SES_69898792,mobile,paid_search,IN,KA,price_sensitive,1700.0,INR,credit_card,Visa,3,bank_decline,payment,0.015,0.02,0.82,control,none,0.0,0.0,0.0,0.0,0,0.0,0.0,-0.0,,v4.3.0-prod,EXP_003
CHK_008305,2026-08-22T10:33:12Z,CUST_000356,SES_58574413,desktop,direct,IN,TN,new,3850.0,INR,bnpl,None,1,authentication_failure,technical,0.046,0.313,0.83,treatment,payment_retry,0.0,0.0,505.36,20.0,0,0.0,0.0,-20.0,,v4.3.0-prod,EXP_003
CHK_008306,2026-08-22T10:54:49Z,CUST_000201,SES_97728144,mobile,organic,IN,TG,new,900.0,INR,upi,None,3,customer_abandonment,price,0.035,0.347,0.82,treatment,8_percent_discount,0.08,72.0,131.83,25.0,1,828.0,756.56,245.0,155,v4.3.0-prod,EXP_003
CHK_008307,2026-08-22T11:04:41Z,CUST_001085,SES_51231115,desktop,organic,IN,GJ,new,1400.0,INR,upi,None,1,customer_abandonment,price,0.033,0.239,0.77,treatment,urgency_message,0.0,0.0,158.8,10.0,0,0.0,0.0,-10.0,,v4.3.0-prod,EXP_003
CHK_008308,2026-08-22T11:07:46Z,CUST_004713,SES_57692206,desktop,paid_search,IN,GJ,price_sensitive,2400.0,INR,credit_card,RuPay,3,authentication_failure,technical,0.051,0.341,0.88,treatment,payment_retry,0.0,0.0,280.09,20.0,1,2400.0,2002.96,892.0,287,v4.3.0-prod,EXP_003
CHK_008309,2026-08-22T11:19:48Z,CUST_000726,SES_30248110,tablet,organic,IN,KA,returning,7500.0,INR,credit_card,Mastercard,3,authentication_failure,technical,0.088,0.438,0.92,treatment,payment_retry,0.0,0.0,1089.94,20.0,1,7500.0,5780.8,2830.0,220,v4.3.0-prod,EXP_003
CHK_008310,2026-08-22T11:25:03Z,CUST_004301,SES_68556411,desktop,organic,IN,TG,returning,2050.0,INR,upi,None,1,technical_error,technical,0.086,0.392,0.93,treatment,payment_retry,0.0,0.0,231.92,20.0,0,0.0,0.0,-20.0,,v4.3.0-prod,EXP_003
CHK_008311,2026-08-22T11:49:39Z,CUST_000319,SES_10342862,mobile,referral,IN,KA,new,5150.0,INR,upi,None,1,technical_error,technical,0.035,0.234,0.89,treatment,payment_retry,0.0,0.0,573.68,20.0,0,0.0,0.0,-20.0,,v4.3.0-prod,EXP_003
CHK_008312,2026-08-22T12:08:12Z,CUST_001614,SES_89819633,mobile,email,IN,TG,returning,5150.0,INR,credit_card,Visa,2,authentication_failure,technical,0.088,0.31,0.89,treatment,payment_retry,0.0,0.0,715.84,20.0,0,0.0,0.0,-20.0,,v4.3.0-prod,EXP_003
CHK_008313,2026-08-22T12:16:44Z,CUST_001199,SES_22485814,mobile,paid_search,IN,KA,price_sensitive,4200.0,INR,wallet,None,1,customer_abandonment,price,0.024,0.431,0.8,treatment,6_percent_discount,0.06,252.0,639.45,25.0,0,0.0,0.0,-25.0,,v4.3.0-prod,EXP_003
CHK_008314,2026-08-22T12:23:00Z,CUST_000286,SES_98890085,mobile,paid_search,IN,KA,new,1750.0,INR,upi,None,1,technical_error,technical,0.035,0.263,0.85,treatment,payment_retry,0.0,0.0,206.08,20.0,0,0.0,0.0,-20.0,,v4.3.0-prod,EXP_003
CHK_008315,2026-08-22T12:29:20Z,CUST_001279,SES_35651066,mobile,paid_search,IN,TG,returning,5550.0,INR,upi,None,1,customer_abandonment,price,0.072,0.362,0.8,treatment,personalized_offer,0.0,0.0,826.16,10.0,0,0.0,0.0,-10.0,,v4.3.0-prod,EXP_003
CHK_008316,2026-08-22T12:43:32Z,CUST_000187,SES_14947980,desktop,paid_search,IN,DL,price_sensitive,1200.0,INR,credit_card,Mastercard,3,customer_abandonment,price,0.038,0.497,0.83,treatment,6_percent_discount,0.06,72.0,188.2,25.0,0,0.0,0.0,-25.0,,v4.3.0-prod,EXP_003
CHK_008317,2026-08-22T12:43:56Z,CUST_001588,SES_24182391,mobile,organic,IN,WB,returning,15800.0,INR,upi,None,1,authentication_failure,technical,0.085,0.313,0.94,treatment,payment_retry,0.0,0.0,1865.36,20.0,0,0.0,0.0,-20.0,,v4.3.0-prod,EXP_003
CHK_008318,2026-08-22T12:50:00Z,CUST_001259,SES_52901152,desktop,social,IN,GJ,price_sensitive,1000.0,INR,net_banking,None,1,authentication_failure,technical,0.043,0.05,0.84,control,none,0.0,0.0,0.0,0.0,0,0.0,0.0,-0.0,,v4.3.0-prod,EXP_003
CHK_008319,2026-08-22T12:59:59Z,CUST_000199,SES_76664973,desktop,social,IN,TG,price_sensitive,700.0,INR,upi,None,1,authentication_failure,technical,0.043,0.308,0.9,treatment,payment_retry,0.0,0.0,82.93,20.0,1,700.0,598.3,246.0,110,v4.3.0-prod,EXP_003
CHK_008320,2026-08-22T13:00:07Z,CUST_000686,SES_30912484,mobile,paid_search,IN,UP,high_value,36200.0,INR,wallet,None,1,customer_abandonment,price,0.062,0.3,0.82,treatment,8_percent_discount,0.08,2896.0,5479.64,25.0,0,0.0,0.0,-25.0,,v4.3.0-prod,EXP_003
CHK_008321,2026-08-22T13:00:09Z,CUST_001833,SES_96155995,desktop,organic,IN,MH,high_value,22600.0,INR,wallet,None,1,insufficient_funds,payment,0.051,0.326,0.94,treatment,alternative_payment,0.0,0.0,2845.53,20.0,0,0.0,0.0,-20.0,,v4.3.0-prod,EXP_003
CHK_008322,2026-08-22T13:06:22Z,CUST_001758,SES_97537606,mobile,paid_search,IN,UP,new,3650.0,INR,upi,None,2,authentication_failure,technical,0.048,0.061,0.94,control,none,0.0,0.0,0.0,0.0,0,0.0,0.0,-0.0,,v4.3.0-prod,EXP_003
CHK_008323,2026-08-22T13:11:43Z,CUST_001656,SES_28537400,mobile,paid_search,IN,KA,new,2100.0,INR,upi,None,1,customer_abandonment,price,0.027,0.328,0.86,treatment,4_percent_discount,0.04,84.0,298.33,25.0,0,0.0,0.0,-25.0,,v4.3.0-prod,EXP_003
CHK_008324,2026-08-22T13:16:10Z,CUST_000218,SES_89865391,desktop,direct,IN,TG,returning,5550.0,INR,upi,None,1,authentication_failure,technical,0.088,0.318,0.84,treatment,payment_retry,0.0,0.0,707.12,20.0,1,5550.0,4045.44,2089.0,44,v4.3.0-prod,EXP_003
CHK_008325,2026-08-22T13:29:03Z,CUST_004784,SES_70963872,mobile,social,IN,TG,price_sensitive,800.0,INR,upi,None,2,technical_error,technical,0.04,0.311,0.93,treatment,payment_retry,0.0,0.0,86.08,20.0,1,800.0,692.64,284.0,324,v4.3.0-prod,EXP_003
